creator_address,seconds_to_dump_mean,seconds_to_dump_median,sol_pnl_mean,sol_pnl_median,usd_pnl_mean,usd_pnl_median,total_sol_volume_mean,total_sol_volume_median,total_usd_volume_mean,total_usd_volume_median,num_swappers_mean,num_swappers_median,creator_from_sol_swaps_mean,creator_from_sol_swaps_median,creator_to_sol_swaps_mean,creator_to_sol_swaps_median,mean_time_delta
C4udGwTg6oqcrr8SmSLmkcXDbaFEcopsiaT21KUE4psU,245.0260427132443,30.999992787837986,0.15016853692602383,0.0516980660000001,21.23513304397056,7.169999999999959,159.5608734589749,9.36155588,30906.879014908474,1314.73,54.70843555387809,10.0,1.0013210039630118,1.0,1.9384789582940178,2.0,1140.8512646281615
C88rn1cz1PcRJFh44TuynaWbnRis4xuBRi65sD1Nwxog,22.56922090702249,14.000004529953005,0.2936791056234385,0.0,57.430962524369995,0.0,55.66375710932956,7.623801106,10423.97388836739,1551.73,23.03133800274388,6.0,1.0002888295183767,1.0,1.0184128817965197,1.0,819.1135295393738
CBprciwsVHdfrjMGjH9psEJTh6ADBFRkpJWjTfMFPsWD,45.666687190532684,61.00003123283386,0.0002047687994282994,-1e-06,0.04845164363982851,0.0,0.4645682169904717,1e-06,105.75142925202478,0.0,1.9199618866126726,1.0,1.0,1.0,0.0014292520247737017,0.0,2763.7331875341715
CEUA7zVoDRqRYoeHTP58UHU6TR8yvtVbeLrX1dppqoXJ,217.20329655957184,27.00001448392868,0.11944790705337519,0.0011128635000000001,16.053422291993723,0.1599999999999681,30.915603950456045,7.459689612,4085.3365031397175,983.67,22.668367346938776,6.0,1.0019623233908947,1.0,1.0145211930926217,1.0,1258.3930113859442
CVvJnDPcWdmUJN6YC4cHwBS2cJ9T8KoVh3xEwGquHYz1,657.5874599815625,40.00002443790436,0.19573348594561685,0.022852249999999852,34.327493912337665,3.920000000000016,170.18560960218346,7.942548309999999,30296.73755681818,1331.835,54.63453733766234,6.0,1.0099431818181819,1.0,1.0237418831168832,1.0,5471.0282118936475
CdHVrkVb4C5wHTyaX1Ugvyp1jDFypvnFXE3bQzxKL63u,6198.279039987087,28.00000905990601,0.00041257026109157877,3.331000000000514e-06,0.08471433131184158,0.0,8.942628757067666,0.344111612,1777.0653143951483,71.0,5.1034152569422275,3.0,1.0,1.0,0.997446536865624,1.0,2575.7193961273383
CnhceAx6ikwtPyh99zURT4SpqpAiLBE1ucG2f5rGQJTn,,,-3.4216335540838854e-06,0.0,-0.000684326710816777,0.0,1.1377704390022074,0.040977975,222.76216335540838,7.87,2.3410596026490067,2.0,0.03421633554083885,0.0,0.0,0.0,3835.4166666666665
Cw6cQLB7M4PgTARUTkEdgQSZdcbuSv7jL5EFmVh6r4rP,447.0633295006161,23.99999052286148,0.0019964376103428897,1.4799999999148827e-07,0.36625553097345137,0.0,5.961455362298949,0.358077755,1256.8639297566372,73.005,5.057522123893805,3.0,1.0,1.0,1.0002765486725664,1.0,5235.643461104848
Czw16TyoyxktCSsS1BNXmUdjXTvsWxX6VPqrKUMwS6To,655.0363553539376,43.000008165836334,0.6180988850461259,0.0075000389999999,137.06182231311067,1.830000000000041,234.08497326275668,18.73084704,54123.33133378777,4065.32,57.69347875482845,7.0,1.0027266530334016,1.0,1.006589411497387,1.0,2600.3338636363637
D3sovmjANgA8V27e5rnQft8kV3mocSH8gw9zwth3Ba9g,35.62760840154252,14.999999105930328,0.19199023812461355,5.914200000001202e-05,26.810592156105102,0.0099999999999909,57.214082955643256,9.2182791145,7656.661140842349,1254.49,24.263234157650697,7.0,1.000096599690881,1.0,1.0401854714064915,1.0,598.022931785196
DBSKUS51oysvm9LX81kT3vypKQNjSZMchhubPECMzhcV,49.94818657672277,29.999998211860657,0.11480716183220405,0.0,23.88883618971702,0.0,72.3070367624671,6.561579554,13802.103595057793,1348.97,20.854125149461936,6.0,1.0019928258270228,1.0,1.0019928258270228,1.0,3416.712519936204
DBsttoy6Eunu4KMyxZMReRgMar6URXWmiYjr5XgML4Qf,293.4933429705864,39.999984204769135,0.45949808044264084,0.0004685960000001,87.37928506292175,0.1700000000000159,177.70583432523034,13.685895767,34073.44617909903,2658.42,37.59383549151924,5.0,1.0047419296005837,1.0,1.0023709648002919,1.0,520.4683451924831
DCWFXmVxofgsFi8zUvrHfP4zUTyJpk3uC5Vw3siSjuac,13163.11295595874,1364.9999991059303,-0.0009054857222782267,-0.0005,-0.11437499999999977,-0.07,1.332604668340222,0.002499999,210.52277217741934,0.35,3.8382056451612905,2.0,1.0,1.0,0.15171370967741934,0.0,856.2644135188867
DR7ghPiRVBJ3YeP3FUJRuSa4XaWq4Pkw8ZM4JYs1PyJ9,25.3670647321498,20.00001221895218,0.20363835648735362,0.0048531469999999,27.968868852459018,0.6900000000000119,44.03740343157588,7.67622667,6105.218384074941,1063.395,33.248711943793914,7.0,1.024824355971897,1.0,1.3142857142857143,1.0,1446.155539939096
DUKVDysvzUK5tdfe1Y3kShdEtgHy7j92caUHSHHrECiW,2119.9323914945126,28.00000905990601,1.0624711046677828,0.0013545490000002,202.21535030140657,0.3300000000000409,203.31887721412969,11.513964145,33865.15990221032,2302.76,60.3959812458138,6.0,1.0079035498995312,1.0,1.0286671131949097,1.0,654.7561372575614
DcYNRoV7vprCmS8nf4pmDBzCeVhrFErtPjPbWzdF5Gsm,184.16526609537553,17.000028491020203,0.29308849880651566,0.0024105300000001,66.3840961462058,0.5899999999999181,62.911701074959474,8.242749736,14120.4396344855,1835.3,27.253873659117996,4.0,1.0,1.0,1.5363528009535161,2.0,1642.5008025682182
